ind,GEO,LON,LAT,Source,Cluster1,Cluster2,Cluster3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,filt_Cluster1,filt_Cluster2,filt_PC1,filt_PC2,filt_PC3,filt_PC4,filt_PC5,filt_PC6,filt_PC7,filt_PC8,filt_PC9,filt_PC10,filt_PC11,filt_PC12,filt_PC13,filt_PC14,filt_PC15,filt_PC16,filt_PC17,filt_PC18,filt_PC19,filt_PC20,wc2.1_2.5m_bio_1,wc2.1_2.5m_bio_12
GVIT_1587,Unknown,NA,NA,Conserved,7e-6,0.360548,0.639445,0.0735057,-0.0354261,0.304826,0.0215815,-0.421621,0.141827,-0.0701383,0.0157138,-0.01038399999999999,0.00692419,0.00871378,0.00147067,-9.65413e-4,-0.00910689,0.00499925,-0.0316276,-0.0232523,0.0145936,0.0436683,-0.0130779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
078_2,Connecticut,-73.3188,41.65871,Wild,0.479359,0.454939,0.065701,0.0407315,-0.0602446,0.029042,-0.130337,0.0382841,-0.0617163,0.0187895,0.01083,-0.0549866,-0.177387,0.250011,0.231619,-0.060615,-0.0274168,0.088353,-0.0255188,-0.00572307,-0.00212351,0.0564402,-0.116285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.897167205810547,1212
078_1,Connecticut,-73.3188,41.65871,Wild,0.999987,7e-6,6e-6,0.0888059,-0.129009,-0.0348245,-0.276321,-0.0309035,-0.105626,0.0439206,-0.0160684,-0.128945,-0.393263,0.490869,0.455887,-0.0864838,0.00265288,0.0903906,-0.0797527,-0.0231739,-0.0347736,0.0582676,-0.026274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.897167205810547,1212
032_2,Virginia,-80.99387,36.64099,Wild,6e-6,0.999988,5e-6,-0.0293049,0.00975808,-0.0103093,0.0171744,-0.00420833,-6.451e-4,-0.0021007,-0.0130352,0.0218791,-0.00321918,-2.01882e-5,-0.0011972,5.4342e-4,0.00844197,0.0300479,0.00692069,9.57229e-5,-3.77909e-4,0.00599168,-0.00515484,0.301529,0.698471,-0.0283985,0.0243798,-0.0129435,-0.00599817,0.0107708,-0.018123,0.0243118,-0.00873522,-0.0160677,-0.00890128,0.00508574,-0.00729903,-0.0351704,0.0408649,0.00358445,0.0355238,0.0517776,0.0258649,-0.0156706,0.0433408,11.243499755859377,1105
030_1,North Carolina,-81.25607,36.39142,Wild,6e-6,0.999989,5e-6,-0.0304553,0.0107314,-0.0128765,0.0188136,-0.0103889,-0.00637552,-0.00349964,-0.00936124,0.0422488,0.00538712,-0.00883043,0.0233469,0.00560515,0.0222828,0.0777619,0.0441729,-0.0143279,0.00459463,0.00513761,-0.0152996,2.17e-4,0.999783,-0.0431636,0.109093,-0.00284829,-0.00798615,-0.0102,-0.0954113,0.0102958,0.00996995,-0.288386,-0.197847,0.133892,0.0438836,0.0887007,0.0404277,0.0215577,-0.237739,-0.161618,0.0305223,-0.0254658,-0.0428636,10.625499725341797,1353
594349,Unknown,NA,NA,Conserved,7e-6,0.3619,0.638094,0.0729552,-0.0345776,0.302811,0.0186598,-0.424477,0.148939,-0.071099,0.0160851,-0.0105036,0.00917721,0.00622675,-3.92564e-4,0.00175136,-0.00844501,0.0096313,-0.0332951,-0.0239393,0.0130975,0.0416222,-0.011866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
028_10,North Carolina,-81.26196,36.38859,Wild,7e-6,0.999987,6e-6,-0.0270659,0.00925717,-0.0122765,0.0132102,-0.00458622,0.00297929,-7.06674e-5,-0.0129039,0.0394686,0.0196279,-0.00482136,0.0118216,4.12388e-4,0.008578,0.0580496,0.0401415,-0.0122956,-0.00766298,-0.0108352,-0.00535386,1.55e-4,0.999845,-0.0422579,0.0734634,-0.0266456,-0.0140651,0.0034245,-0.0631678,0.0183122,-0.0297625,-0.0970783,-0.0445685,0.0155957,0.00247347,-0.0208708,0.0320445,-0.0860711,0.189158,0.0882356,-0.144561,0.0372569,-0.00697905,10.625499725341797,1353
028_11,North Carolina,-81.26196,36.38859,Wild,6e-6,0.999988,5e-6,-0.0290298,0.00800185,-0.0123362,0.0140305,-0.00987742,-0.00263041,9.68314e-4,-0.0115356,0.0444158,0.0103989,-0.0091779,0.014033,0.00283827,0.0138359,0.0688786,0.0554066,-0.00852743,1.66378e-4,-0.00685689,-0.0126614,1.02e-4,0.999898,-0.0531809,0.0838076,-0.0294532,-0.0165016,-7.68982e-4,-0.0807074,0.0133736,-0.0379862,-0.125549,-0.0428615,0.016977,-0.00298159,-0.0312989,0.0311938,-0.087681,0.233942,0.102223,-0.193214,0.0551774,-0.0083427,10.625499725341797,1353
042_6,Virginia,-80.38786,36.7951,Wild,0.255742,0.744252,6e-6,2.4374e-4,-0.0309212,-0.0186118,-0.0543404,-0.00638887,-0.0101318,0.00208218,0.00230694,0.0423148,-0.0350309,7.03624e-4,-0.0425668,-0.0188019,-0.0204924,-0.042399,0.00242644,-0.00267302,-0.0723814,-0.00875037,0.163799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.258333206176758,1163
042_1,Virginia,-80.38786,36.7951,Wild,0.388307,0.611687,6e-6,0.0148158,-0.0480993,-0.0152139,-0.0975568,0.00220314,-0.00569912,-0.00463607,-0.0273663,0.0557222,-0.0149571,-0.0025847,-0.0689624,-0.0264765,-0.0499099,-0.0354034,0.00603713,-0.00162174,-0.132665,-0.0468531,0.223352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.258333206176758,1163
108_10,New Hampshire,-71.61115,42.87887,Wild,5e-6,0.999989,5e-6,-0.0300329,0.01321,-0.00825897,0.0207041,0.0025092,0.00238383,0.00416567,0.00397917,-0.0386141,0.0054961,-0.0161244,0.0193147,0.00357274,0.00523451,-0.0145352,-0.0272481,0.00563616,6.56265e-4,-0.016867,0.0165177,0.999905,9.5e-5,0.0554816,-0.0191741,0.0250525,-0.0369677,0.0427141,-0.00868305,-0.159595,-0.0343166,0.0200082,-0.0200784,0.0248442,0.0316849,0.0150465,0.0285847,8.9937e-4,0.00597644,0.0142449,0.0106306,0.0148124,-0.0203444,7.959666728973389,1077
054_1,Virginia,-78.34252,38.09481,Wild,0.999988,6e-6,7e-6,0.22237,-0.310871,-0.0880543,0.298105,0.0223581,0.0208796,-0.0222593,-0.265114,-0.0599339,-0.0252527,-0.00995299,0.00480525,-0.0118926,-0.00837022,-0.00908914,-0.00451841,-0.0391612,0.0126798,0.00322004,0.0123531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.03066635131836,1141
031_2,North Carolina,-81.14227,36.48546,Wild,7e-6,0.999987,6e-6,-0.0273946,0.00768884,-0.0106529,0.0150853,-0.00875039,-1.5246e-4,-0.00519072,-0.00999325,0.038645,-0.00216528,9.10576e-4,0.0118489,0.00617494,4.60384e-4,0.0338653,0.0309282,-0.0101727,-0.00817416,0.0149319,-0.0184305,0.153792,0.846208,-0.0412308,0.0426129,-0.00469017,0.00471577,-0.0301915,-0.0540712,0.00878391,-0.00310252,-0.046184,-0.00312451,0.0187711,-0.0214655,0.00363515,0.0243034,0.0179122,0.0225863,0.0496695,0.0587844,0.00400356,0.0355923,10.503999710083008,1284
054_3,Virginia,-78.34252,38.09481,Wild,0.999988,5e-6,6e-6,0.216558,-0.309442,-0.0872151,0.253165,0.0258492,0.0199167,-0.0204758,-0.330184,-0.0743778,-0.0163038,-0.00499128,0.0150181,-0.00996921,0.00512053,-0.0362708,5.18399e-4,-0.0798262,0.00170538,-0.0158677,0.0177779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.03066635131836,1141
054_2,Virginia,-78.34252,38.09481,Wild,0.999988,5e-6,7e-6,0.233355,-0.323143,-0.0926655,0.319831,0.0309264,0.0282709,-0.0193614,-0.237413,-0.0608731,-0.0134375,1.25416e-5,0.0029806,-0.026466,-0.0337231,0.00751403,0.0163272,-0.0463026,-0.0137373,0.00439448,0.00975698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.03066635131836,1141
045_2,Virginia,-80.26234,36.89088,Wild,5e-6,0.999989,5e-6,-0.0313082,0.0108499,-0.0124243,0.0200676,-0.0082497,-0.00288084,-0.00103816,-0.007646,0.0333578,-0.00780853,-0.00159901,0.0107887,0.0135085,0.00332263,-0.0198359,0.0293392,-0.00381202,-9.61316e-4,0.0933652,-0.122978,0.091144,0.908856,-0.0381771,0.0185226,0.0692111,0.162086,-0.080881,0.0503737,-0.0299867,-0.0723113,0.0232049,-3.7111e-4,-0.011837,0.00761079,0.0554101,0.025786,-0.0396322,0.0115277,-0.0534425,0.00795398,0.0909594,-0.0169384,11.109999656677246,1126
045_3,Virginia,-80.26234,36.89088,Wild,7e-6,0.999988,6e-6,-0.0286691,0.00551805,-0.0142099,0.0159216,-0.0104502,-0.00706185,0.00202097,-0.016118,0.0557973,-0.0131014,0.00979434,0.00242608,0.0173347,-0.0061739,-0.0359105,0.0390182,0.00509392,-0.0106622,0.141336,-0.177855,9.3e-5,0.999907,-0.0717692,0.014835,0.0999516,0.232311,-0.133892,0.0880311,-0.0406988,-0.117316,0.0285783,0.0189131,0.0157159,0.0312303,0.102349,0.0192949,-0.0469476,0.00156793,-0.104106,0.0115265,0.173834,-0.021269,11.109999656677246,1126
045_4,Virginia,-80.26234,36.89088,Wild,5e-6,0.999989,5e-6,-0.0316411,0.0115446,-0.0111537,0.0219893,-0.00200437,4.28823e-4,7.32349e-4,-0.0111075,0.0378944,-0.00775546,0.0021923,0.00170622,0.0105001,-0.00247416,-0.0200735,0.0259586,0.00200366,-7.65975e-4,0.0962992,-0.116261,0.042979,0.957021,-0.0435075,0.0144857,0.0759837,0.156875,-0.0912852,0.0631869,-0.0236425,-0.0857054,0.0264383,0.0109088,0.00737471,0.0431834,0.060476,0.0134051,-0.0276625,0.0114507,-0.0578798,0.0183687,0.13842,-0.0113478,11.109999656677246,1126
045_5,Virginia,-80.26234,36.89088,Wild,6e-6,0.999988,5e-6,-0.030304,0.00778601,-0.0118424,0.0188833,-0.00882381,-0.00426215,0.00123635,-0.0150761,0.0521873,-0.0207633,0.00464091,0.00495969,0.0200626,-0.00345052,-0.0325393,0.036591,0.00333004,-0.0119176,0.127953,-0.166393,9.9e-5,0.999901,-0.0648912,0.0129507,0.0882281,0.229504,-0.126093,0.0854784,-0.0302333,-0.102878,0.036709,0.0212753,-0.00669436,0.0306345,0.0877011,0.0300281,-0.0521118,0.00765337,-0.086776,-0.00433673,0.147773,-0.035134,11.109999656677246,1126
045_1,Virginia,-80.26234,36.89088,Wild,5e-6,0.999989,5e-6,-0.0324982,0.0104982,-0.0126475,0.0211055,-0.0100879,-0.00762967,0.00150593,-0.0128859,0.0469285,-0.00944448,0.00448168,0.00317124,0.0122609,-0.00255168,-0.0307031,0.0395324,0.00176725,-0.00852055,0.126639,-0.154808,1.2e-4,0.99988,-0.0581792,0.0145634,0.0892251,0.205917,-0.12087,0.0584355,-0.0306245,-0.100805,0.0360953,0.00411008,0.0110408,0.0426007,0.0949269,0.0439464,-0.0486688,0.0274004,-0.0877419,0.0212374,0.173756,-0.0155835,11.109999656677246,1126
034_2,Virginia,-80.44406,36.70895,Wild,6e-6,0.999988,5e-6,-0.0281282,0.00749461,-0.0144567,0.0152033,-0.00884177,-0.00957377,-0.00374504,-0.0187773,0.0602561,-0.0385338,0.0161721,-0.0614667,-0.0164984,-0.0260712,-0.00559229,-0.0068176,0.0193399,-0.0306999,0.0577822,-0.100379,8.4e-5,0.999916,-0.102436,-0.0519242,-0.00333294,0.0745602,-0.0628701,-0.0968387,-0.110223,0.468894,0.127048,0.061419,0.113535,-0.0119248,0.0524546,0.0431532,-0.0462851,0.0685484,-0.117069,-0.0125121,-0.00774924,-0.00998948,10.530500411987305,1175
034_3,Virginia,-80.44406,36.70895,Wild,6e-6,0.999988,5e-6,-0.0298015,0.00888287,-0.0122067,0.0184891,-0.00669791,-0.00963282,-2.85051e-4,-0.0152169,0.048134,-0.0285563,0.0112147,-0.0417954,-0.0181773,-0.0168145,0.00739349,-0.0196299,0.0119994,-0.00413483,0.0421817,-0.0582486,0.047671,0.952329,-0.0726633,-0.030453,0.0127809,0.0382556,-0.0270341,-0.0678048,-0.0597637,0.261916,0.0526223,0.0272634,0.0581347,0.00290041,0.0260713,0.0283078,-0.016635,0.0338254,-0.0449473,-0.0107515,0.0145873,-0.016683,10.530500411987305,1175
034_4,Virginia,-80.44406,36.70895,Wild,6e-6,0.999988,5e-6,-0.0290776,0.00925445,-0.0121971,0.0172818,-0.0113332,-0.00759599,-0.00172372,-0.0210184,0.0549535,-0.0377736,0.00595661,-0.0497088,-0.0140283,-0.0249647,-0.00342589,-0.0204777,0.0231175,-0.0159129,0.0418036,-0.0935314,4.79e-4,0.999521,-0.0863515,-0.0512172,0.00453693,0.064339,-0.0550427,-0.092247,-0.100282,0.409946,0.113518,0.0527833,0.103036,-0.0104151,0.0467643,0.0471991,-0.060016,0.068115,-0.113519,-0.00911157,-6.41943e-4,0.00694127,10.530500411987305,1175
034_1,Virginia,-80.44406,36.70895,Wild,6e-6,0.999988,5e-6,-0.0281669,0.00698666,-0.0144661,0.0127541,-0.00966593,-0.00549378,-0.0027541,-0.0174109,0.0536094,-0.0403466,0.0153637,-0.0511954,-0.0215135,-0.0218443,2.02617e-5,-0.0163481,0.0182254,-0.0271283,0.0443118,-0.0913405,1.14e-4,0.999886,-0.0939017,-0.05356,-0.0040209,0.0557606,-0.0501101,-0.0995032,-0.101892,0.437866,0.110955,0.0559674,0.104256,-0.0159856,0.0544101,0.0455389,-0.0486246,0.0752588,-0.112163,-0.0156718,0.00794102,-0.0093114100000000009,10.530500411987305,1175
044_8,Virginia,-80.28395,36.86941,Wild,5e-6,0.999989,5e-6,-0.0315992,0.0114271,-0.0112258,0.0222402,-0.00875881,-6.53779e-4,-0.00182388,-0.00919387,0.0383912,-0.0080283,0.00318269,-0.00538348,0.00176403,-0.00178743,-0.0142052,-0.00347764,0.00399431,0.00821713,0.0423863,-0.0407899,0.129697,0.870303,-0.0413131,-0.00793,0.0376543,0.0513109,-0.0395637,0.00174954,7.81448e-4,-0.0119875,0.00690634,-0.0133168,0.0182779,0.00402526,-0.0270169,0.0321604,-0.00483821,0.00420901,0.0516486,0.0636184,0.011242,0.0214037,11.675333023071287,1159
044_9,Virginia,-80.28395,36.86941,Wild,6e-6,0.999989,5e-6,-0.0307101,0.0100858,-0.0100003,0.0174847,-0.00863333,-0.00190274,-0.00469947,-0.00534317,0.0266739,-0.00970433,-0.00686113,0.00304114,0.00168983,-0.00771738,-0.00249213,0.0114169,0.00214395,0.00344286,0.0329263,-0.0399594,0.210445,0.789555,-0.0292029,0.00719517,0.0261153,0.0472613,-0.0381237,-6.06795e-4,-0.00361301,-0.0257234,-0.00412106,0.011185,0.00156664,0.0247705,-0.0105914,0.00928337,0.00799639,0.0207229,0.0143532,0.014039,0.00161297,0.0123966,11.675333023071287,1159
021_3,North Carolina,-81.36575,36.30459,Wild,0.349521,0.650474,6e-6,0.0102746,-0.044358,-0.0228718,-0.0955858,-0.0176259,-0.0280323,0.00401661,-0.0492465,0.0744339,0.352287,0.0529987,0.121952,-0.158135,-0.209064,-0.0393225,-0.0300236,0.0327214,0.0175288,0.0136304,-0.011987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.388500213623049,1346
038_11,Virginia,-80.39888,36.7793,Wild,6e-6,0.999988,5e-6,-0.0283397,0.00711476,-0.0146802,0.014014,-0.016622,-0.00744215,-0.0017713,-0.0288255,0.0928118,-0.0579115,0.0347306,-0.0862874,-0.0321207,-0.0440766,-0.0123829,-0.0632418,0.0187841,-0.00919515,-0.0135359,-0.00776151,6.8e-5,0.999932,-0.165212,-0.147105,-0.0671628,-0.0664078,0.0647253,0.0193841,0.0242817,-0.0753491,0.00951678,-0.00841918,-0.036663,0.00657144,0.0339002,0.0191144,-0.0696935,0.0585054,-0.128383,0.034907,-0.0207533,-0.045808,10.297666549682615,1176
038_12,Virginia,-80.39888,36.7793,Wild,0.092377,0.907617,6e-6,-0.0175522,-0.00547668,-0.0148187,-0.012103,-0.0129014,-0.00775267,-7.38326e-4,-0.0342481,0.105624,-0.0503701,0.0386619,-0.0985804,-0.0246088,-0.0480621,-0.0115052,-0.0574942,0.00764625,-0.00656082,-0.0132433,-0.0198443,6.3e-5,0.999937,-0.199713,-0.167483,-0.0763787,-0.0686427,0.0940169,0.051786,-0.00362003,-0.124317,0.0260649,0.0200177,-0.0324822,-0.0450534,0.0239239,0.0279229,-0.131798,0.0789544,-0.178099,0.0525299,-0.0611468,6.88994e-4,10.297666549682615,1176
038_10,Virginia,-80.39888,36.7793,Wild,7e-6,0.999988,5e-6,-0.0302103,0.0074312,-0.0134607,0.014226,-0.0161792,-0.0108332,9.97853e-4,-0.0338777,0.118862,-0.0702894,0.0477032,-0.116017,-0.048805,-0.0431054,0.00178161,-0.0778364,0.0143333,-0.00265278,-0.0215343,0.0159334,5.8e-5,0.999942,-0.189541,-0.145146,-0.0650859,-0.0640741,0.0626168,0.00958567,0.030832,-0.0602597,0.0155046,-0.0220346,-0.0270703,0.0272173,0.00400875,-0.0108619,-0.0128064,0.00529239,-0.0624674,0.0164582,-0.0064078,-0.0310515,10.297666549682615,1176
044_6,Virginia,-80.28395,36.86941,Wild,6e-6,0.999989,5e-6,-0.0298739,0.0101747,-0.0110669,0.0180014,-0.00733956,-0.00229921,-0.00304957,-0.00715673,0.0374003,-0.0101734,0.00697511,-0.00414618,-0.00168259,-0.0107114,-0.0183091,-0.00135713,0.00108673,0.00298503,0.0535522,-0.043942,0.159024,0.840976,-0.0454087,-0.0132458,0.0407074,0.0645055,-0.0455831,0.0108759,-6.28248e-4,-0.0124506,6.93897e-4,-0.00814119,0.0109807,0.0158431,-0.0194413,0.0301703,0.0238802,-0.00292258,0.0515533,0.0711323,0.00953046,0.0102738,11.675333023071287,1159
038_15,Virginia,-80.39888,36.7793,Wild,6e-6,0.999988,5e-6,-0.0282594,0.00761889,-0.0128922,0.0127443,-0.0118574,-0.00466828,-6.08233e-4,-0.0283741,0.0865198,-0.056474,0.0310269,-0.0851404,-0.0346796,-0.0349012,-0.0109876,-0.0565412,0.0109787,-0.00621394,-0.00781292,0.00237346,7.3e-5,0.999927,-0.149202,-0.12703,-0.057298,-0.0543505,0.0641285,0.0221932,0.0274654,-0.0782795,0.00590419,-0.00377295,-0.0233736,0.0131035,0.0185658,0.00441157,-0.0540304,0.0419455,-0.0952553,0.0254414,-0.00390993,-0.026295,10.297666549682615,1176
038_16,Virginia,-80.39888,36.7793,Wild,6e-6,0.999988,5e-6,-0.0283918,0.00774188,-0.0126035,0.0149292,-0.0131771,-0.0069801,0.0013384,-0.0283066,0.0885124,-0.0524842,0.0308382,-0.0810632,-0.0332268,-0.036906,-0.012116,-0.0523872,0.0137839,-0.00616274,-0.00987451,-0.00804699,7.5e-5,0.999925,-0.15173,-0.127076,-0.0586008,-0.0501263,0.0612153,0.00436492,0.0163485,-0.0738032,0.00191561,-0.00233705,-0.0279609,0.0225359,0.0212593,0.0147997,-0.0592345,0.0552596,-0.118368,0.0290271,-0.00649095,-0.0535673,10.297666549682615,1176
038_13,Virginia,-80.39888,36.7793,Wild,0.045807,0.954187,6e-6,-0.0243032,4.85526e-4,-0.0150018,-4.39188e-4,-0.011635,-0.00785439,0.00125319,-0.0296018,0.109165,-0.0700565,0.0436518,-0.104451,-0.0454479,-0.0387372,-0.00887681,-0.0714845,0.0110912,-0.028739,-0.0168997,0.00943302,6.4e-5,0.999936,-0.192067,-0.167216,-0.0858278,-0.0779412,0.083268,0.0321127,0.0201508,-0.0806448,0.00903213,-0.00994993,-0.0263499,0.001087,0.0526322,0.0130726,-0.0725936,0.0552779,-0.131086,0.00268573,0.00714085,0.00421681,10.297666549682615,1176
021_5,North Carolina,-81.36575,36.30459,Wild,0.28216,0.717834,6e-6,0.00400505,-0.0347575,-0.022523,-0.0739713,-0.0236415,-0.028897,0.00352648,-0.0430101,0.061666,0.291881,0.0439825,0.0898684,-0.118695,-0.165788,-0.0320155,-0.0205524,0.0271724,0.00133737,-0.0129633,-0.0190748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.388500213623049,1346
044_2,Virginia,-80.28395,36.86941,Wild,6e-6,0.999989,5e-6,-0.0310986,0.0104414,-0.0128149,0.0197972,-0.0100232,-0.00280838,-0.00244602,-0.00926512,0.0452412,-0.00681768,0.00988183,-0.00542311,4.62882e-4,-0.00837038,-0.011964,-0.00358579,0.00959108,0.00276913,0.0446131,-0.033335,0.050353,0.949647,-0.0475427,-0.0101359,0.0347323,0.0527611,-0.0363663,0.00322469,0.00449403,-0.0152181,0.00637646,-0.0141837,0.0175882,1.36439e-4,-0.0134962,0.043623,0.0021585,0.00448888,0.0603767,0.0669588,0.00569956,0.0321406,11.675333023071287,1159
038_14,Virginia,-80.39888,36.7793,Wild,6e-6,0.999988,5e-6,-0.0292559,0.00814414,-0.012217,0.0136613,-0.010687200000000001,-0.00305333,5.32033e-5,-0.0265206,0.0832923,-0.0493041,0.0317123,-0.0767797,-0.0259906,-0.0338374,-0.0126479,-0.050418,0.00779534,-0.00402556,-0.00616445,6.44764e-4,7.4e-5,0.999926,-0.148818,-0.12612,-0.0525688,-0.0671905,0.0622973,0.01027,0.0203231,-0.0811754,-0.00809496,-0.00566363,-0.0164592,0.0139814,0.0328606,0.0116253,-0.0541058,0.0570857,-0.10227,0.0370786,-0.00984364,-0.037397,10.297666549682615,1176
021_4,North Carolina,-81.36575,36.30459,Wild,0.629751,0.370244,6e-6,0.042676,-0.0899205,-0.0277003,-0.178236,-0.020901,-0.0633276,-8.80776e-5,-0.0687236,0.0819008,0.521918,0.0404845,0.17791,-0.272086,-0.339966,-0.0434714,-0.0958099,0.0582297,0.0112966,0.107095,0.0293384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.388500213623049,1346
079_5,Connecticut,-73.28672,41.6075,Wild,6e-6,0.999987,7e-6,-0.0250492,0.0159119,-0.0120889,0.0194931,-0.00307362,0.0010379,0.00130013,0.0113045,-0.0261969,0.0043009500000000004,-0.0140762,0.0253953,0.0210166,0.0281443,-0.0358468,-0.0403717,0.00500298,0.203649,0.0362659,-0.0152613,0.999712,2.88e-4,0.0405072,-0.01493,0.0581192,-0.02573,7.18823e-4,0.00406513,0.0086376,0.00431956,0.0083854,0.0254463,-0.0360922,-0.0253912,-0.417507,0.196861,0.101196,-0.0533129,-0.181826,-0.136897,0.0177362,0.0458441,8.912666320800781,1227
079_3,Connecticut,-73.28672,41.6075,Wild,0.211798,0.788195,6e-6,-2.36049e-4,-0.0179842,-0.0178924,-0.0370135,-0.00429982,-0.00946342,0.00906242,0.0164453,-0.0211661,0.00230419,-0.0174176,0.00619631,0.0338536,0.0640089,-0.0514902,-0.0551751,0.00149577,0.34699,0.0373648,-0.0225258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.912666320800781,1227
079_4,Connecticut,-73.28672,41.6075,Wild,7e-6,0.988677,0.011317,-0.0216348,0.0127716,-0.0141096,0.0146979,-0.00425517,-0.00310041,1.11398e-4,0.00658449,-0.0234255,-0.00217523,-0.0188863,0.0311832,0.0268951,0.030371,-0.0387381,-0.0470677,0.0127723,0.215555,0.0435097,-0.0256314,0.844622,0.155378,0.0328337,-0.0122792,0.0609537,-0.0173766,-0.021596,0.0129046,0.0178928,-6.70951e-4,-0.00221689,0.0245,-0.0364633,-0.03787,-0.385356,0.182453,0.0858829,-0.0414506,-0.176535,-0.119594,0.0184877,0.0520883,8.912666320800781,1227
050_10,Virginia,-80.11743,37.02032,Wild,0.242702,0.757293,6e-6,-5.38452e-4,-0.0258952,-0.0160866,-0.0508938,-0.0148226,-0.019699,-0.00236637,9.78461e-4,0.05579,0.0120555,0.0231337,-0.0015637,0.0351324,0.0146658,-0.206325,0.168327,-0.0751602,-0.0119172,0.0046936,0.0148985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66450023651123,1134
079_1,Connecticut,-73.28672,41.6075,Wild,7e-6,0.999987,7e-6,-0.0248098,0.0143245,-0.011867,0.0193208,-0.00362137,-3.94033e-4,0.00301951,0.00451352,-0.0191317,0.00608323,-0.00940375,0.0228326,0.0255112,0.0353671,-0.0331894,-0.0321456,0.00417368,0.191087,0.0374672,-0.0166879,0.947821,0.052179,0.031555,-0.00680298,0.0524545,-0.0200814,-0.00417342,0.00678318,0.0196708,-0.00786026,0.0170526,0.013923,-0.0507832,-0.0147662,-0.402901,0.188253,0.0903973,-0.0486328,-0.176452,-0.134211,0.0111551,0.0397342,8.912666320800781,1227
079_2,Connecticut,-73.28672,41.6075,Wild,0.11141,0.888584,6e-6,-0.0122585,-0.00361448,-0.0164021,-0.0147765,-0.00491707,-0.00177548,0.00329261,0.00367244,-0.0236665,-0.0102099,-0.0337281,0.00610737,0.0251416,0.0514297,-0.0472185,-0.0311633,0.00693485,0.274877,0.0701723,-0.0187494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.912666320800781,1227
050_11,Virginia,-80.11743,37.02032,Wild,0.211397,0.788598,6e-6,-0.00526281,-0.0232004,-0.0133889,-0.0440097,-0.00575456,-0.0143041,-8.4784e-6,0.00981956,0.0408986,-4.26516e-4,0.0153883,0.00694277,0.0526409,0.00607151,-0.225205,0.181696,-0.0805431,-0.0221699,0.0568662,0.0305801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66450023651123,1134
096_1,Connecticut,-71.97076,41.71432,Wild,5e-6,0.999989,5e-6,-0.0333015,0.0135532,-0.00889965,0.0239858,0.00365892,4.36452e-4,8.18605e-4,0.0102957,-0.0354264,0.0042661,-0.0249303,0.025486,0.00769692,-3.18083e-5,-0.0230159,-0.0296576,0.00673874,0.0194062,0.00354978,0.0306528,0.999913,8.7e-5,0.0577414,-0.00839628,0.0650655,-0.0367513,0.00562607,0.00735265,0.058151,-0.00685246,0.0943189,-0.109441,0.0418779,0.096217,0.00950479,-0.0653925,-0.0311227,0.0102457,-0.0136718,-0.0292472,-0.00770579,-0.00712749,9.12066650390625,1247
